,index,from_npi,to_npi,patient_count,transaction_count,average_day_wait,std_day_wait,from_zip,from_npi_specialty,from_entity_type_code,to_zip,to_npi_specialty,to_entity_type_code,to_facility,to_facility_group,to_facility_name_normalised
3615,26250143,1962490359,1164590386,83,115,31.565,52.662,37130,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3616,26250145,1952770760,1164590386,98,223,5.233,8.477,37129,Nurse Practitioner,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3617,26250146,1952701039,1164590386,218,257,35.331,62.49,37129,Nurse Practitioner,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3618,26250148,1942529334,1164590386,660,723,2.391,11.75,37236,Emergency Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3619,26250149,1952386393,1164590386,501,525,3.762,6.214,37205,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3620,26250150,1952404402,1164590386,173,258,39.422,44.89,37130,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3621,26250152,1952424095,1164590386,199,309,28.087,59.021,37129,Orthopaedic Surgery,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3622,26250153,1952456527,1164590386,322,332,2.355,7.035,37129,Emergency Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3623,27467690,1982661617,1164590386,466,824,15.235,34.454,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3624,27467696,1992797658,1164590386,263,430,24.456,46.678,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3625,27467697,1992750442,1164590386,389,409,4.44,18.926,37129,Anesthesiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3626,28429919,1558343830,1164590386,266,387,33.643,55.618,37129,Urology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3627,28429920,1558461970,1164590386,36,50,48.44,51.22,37203,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3628,28429921,1558448423,1164590386,59,91,30.077,37.897,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3629,28429922,1558479170,1164590386,82,105,45.324,41.627,37129,Psychiatry & Neurology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3630,28429923,1558559393,1164590386,77,77,9.442,47.45,37129,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3631,28429924,1558648873,1164590386,76,76,5.145,19.241,37129,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3632,28429925,1568416857,1164590386,473,500,2.878,11.147,37129,Anesthesiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3633,28429928,1568493062,1164590386,50,77,47.701,58.759,37076,Physical Medicine & Rehabilitation,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3634,28429929,1568568319,1164590386,1718,1935,13.749,40.634,37129,Radiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3635,28429933,1548247885,1164590386,111,143,48.727,66.458,37129,Physician Assistant,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3636,28429934,1548395320,1164590386,424,440,2.8,12.623,37236,Emergency Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3637,28429936,1578882171,1164590386,737,805,2.304,9.11,37129,Emergency Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3638,28429938,1578551917,1164590386,274,384,27.492,54.554,37130,Surgery,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3639,28429939,1578557690,1164590386,35,59,30.695,33.516,37130,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3640,28429941,1578644357,1164590386,66,90,46.811,63.825,37067,Nurse Practitioner,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3641,28429946,1578503280,1164590386,443,456,4.248,18.38,37129,Anesthesiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3642,29814365,1619906856,1164590386,51,82,36.646,41.239,37130,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3643,29814366,1619171709,1164590386,1530,1690,9.972,32.624,37064,Radiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3644,29814369,1619969482,1164590386,478,735,17.961,41.965,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3645,29814371,1588899215,1164590386,46,51,43.804,73.157,37232,Radiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3646,29814372,1588928980,1164590386,132,180,2.928,7.792,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3647,29814376,1588197701,1164590386,68,68,6.118,22.882,37129,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3648,29814378,1578998886,1164590386,73,82,11.561,41.376,37129,Nurse Practitioner,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3649,29814380,1598736266,1164590386,127,181,46.972,61.226,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3650,29814381,1598792343,1164590386,213,274,38.361,58.385,37129,Urology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3651,29814382,1598791790,1164590386,59,76,49.237,55.396,37064,Podiatrist,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3652,29814383,1598833808,1164590386,104,127,42.969,58.153,37232,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3653,29814384,1598973273,1164590386,309,573,23.229,38.481,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3654,29814385,1598887473,1164590386,67,120,31.892,43.353,37130,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3655,29814387,1609844489,1164590386,393,492,21.852,48.818,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3656,30162990,1205830015,1164590386,362,398,2.332,4.648,37130,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3657,30162994,1205878402,1164590386,420,674,33.349,50.28,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3658,30162996,1215029632,1164590386,65,69,44.855,59.752,37232,Radiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3659,30162998,1205945300,1164590386,41,63,33.46,41.053,37130,Family Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3660,30162999,1194779462,1164590386,307,318,6.711,24.852,37129,Anesthesiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3661,30163001,1194795104,1164590386,48,52,23.038,49.628,37205,Psychiatry & Neurology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3662,30163004,1194891515,1164590386,135,136,6.029,33.057,37129,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3663,30163009,1215377932,1164590386,147,221,36.697,54.311,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3664,30163010,1215926860,1164590386,48,68,30.706,55.981,37167,Pediatrics,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3665,30163012,1184646929,1164590386,1684,1900,10.329,34.408,37203,Radiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3666,30163013,1184048795,1164590386,119,157,42.446,57.932,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3667,30163016,1194013615,1164590386,533,592,2.032,6.586,37208,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3668,30163017,1194018531,1164590386,1991,2252,10.46,33.048,37129,Radiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3669,31582802,1245387109,1164590386,303,318,4.242,22.206,37236,Emergency Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3670,31582803,1245283837,1164590386,123,123,6.561,18.248,37129,"Nurse Anesthetist, Certified Registered",1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3671,31582807,1255385902,1164590386,270,274,9.077,37.907,37129,Anesthesiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3672,31582808,1255437471,1164590386,1560,1746,10.58,33.275,37129,Radiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3673,31582809,1235235086,1164590386,1663,1884,11.609,32.723,37129,Radiology,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3674,31582811,1225470057,1164590386,27,54,35.981,48.401,37129,Nurse Practitioner,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3675,31582814,1235154683,1164590386,230,293,7.328,25.325,37129,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3676,31582815,1235172800,1164590386,172,199,2.327,13.727,37027,Internal Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3677,31582819,1265602999,1164590386,647,702,2.031,5.379,37129,Emergency Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3678,31582820,1265502819,1164590386,67,153,2.059,11.127,37130,Surgery,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3679,31582821,1265469936,1164590386,401,424,2.377,13.314,37130,Emergency Medicine,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3680,31582823,1265420988,1164590386,69,88,22.216,51.746,37129,Surgery,1.0,37129,General Acute Care Hospital,2.0,SAINT THOMAS RUTHERFORD HOSPITAL,Ascension Saint Thomas,Saint Thomas Rutherford Hospital
3681,819837,1033293154,1558408633,45,64,24.531,59.525,37232,Psychiatry & Neurology,1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3682,5136534,1538243639,1558408633,65,79,14.354,42.063,37232,Psychiatry & Neurology,1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3683,5136535,1528034675,1558408633,60,67,6.567,23.125,37232,Psychiatry & Neurology,1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3684,5136536,1518945195,1558408633,347,562,6.703,30.578,37232,Psychiatry & Neurology,1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3685,7824683,1073697181,1558408633,48,75,3.013,5.249,37232,Anesthesiology,1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3686,9260092,1093046054,1558408633,34,56,10.982,33.203,37232,"Nurse Anesthetist, Certified Registered",1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3687,13028496,1487897146,1558408633,181,273,4.502,22.929,37232,Psychiatry & Neurology,1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3688,13028497,1467870857,1558408633,43,63,8.825,38.865,37232,"Nurse Anesthetist, Certified Registered",1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3689,15034344,1801995238,1558408633,50,58,41.845,72.507,37232,Psychiatry & Neurology,1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3690,15034345,1811258619,1558408633,75,83,8.602,20.329,37232,Psychiatry & Neurology,1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3691,16420969,1851679641,1558408633,51,62,15.597,44.453,37232,Psychiatry & Neurology,1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3692,22463453,1639180599,1558408633,25,92,7.63,37.406,37212,Psychologist,1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3693,22463454,1649407867,1558408633,221,298,7.01,16.517,37232,Psychiatry & Neurology,1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3694,26082396,1285726695,1558408633,42,62,5.774,20.078,37232,Anesthesiology,1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3695,26767948,1952516973,1558408633,147,228,2.996,15.84,37232,Psychiatry & Neurology,1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3696,26767949,1972616407,1558408633,111,148,27.554,67.216,37232,Psychiatry & Neurology,1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3697,28964963,1548352966,1558408633,42,65,9.092,19.956,37212,Nurse Practitioner,1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3698,30713519,1194812297,1558408633,41,51,15.333,34.291,37232,Nurse Practitioner,1.0,37212,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3699,588571,1003063314,1396882205,343,374,38.348,58.468,37232,Family Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3700,588572,1003149147,1396882205,49,51,32.863,64.733,37064,Physician Assistant,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3701,588576,1043318157,1396882205,46,57,49.333,60.169,37203,Physical Therapist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3702,588577,1043319486,1396882205,733,924,2.417,8.04,37232,Internal Medicine,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3703,588578,1003019902,1396882205,213,294,8.31,26.479,37232,Psychiatry & Neurology,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
3704,588583,1003855537,1396882205,98,175,38.537,39.796,37067,Podiatrist,1.0,37232,General Acute Care Hospital,2.0,VANDERBILT UNIVERSITY MEDICAL CENTER,Vanderbilt University Medical Center,Vanderbilt University Medical Center
